Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,Conversions,All conv.,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,12,2153,2.89,0.005600000000000001,34.78,1.07,78.07,2.69,12.03
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,118,204,12.06,0.5784,463.6,2.31,167.31,5.23,38.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1689,26167,303.42,0.0645,3387.59,19.36,1575.36,15.67,11.16
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,179,2927,223.74,0.061200000000000004,531.27,2.0,28.0,111.87,2.37
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,11,295,10.16,0.0373,234.16,1.0,14.0,10.16,23.05
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,77,1924,169.14,0.04,524.62,4.74,155.74,35.71,3.1
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,21,1274,5.89,0.0165,200.3,2.0,31.0,2.95,34.01
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,9,106,16.51,0.0849,81.9,1.25,10.25,13.21,4.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,147,7.07,0.1497,155.95,1.12,32.12,6.33,22.06
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,19173,106039,1664.28,0.1808,101580.1,562.74,33761.74,2.96,61.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,34,546,2.55,0.0623,198.25,1.0,50.0,2.55,77.75
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,374,2797,33.66,0.13369999999999999,2093.79,12.72,674.72,2.65,62.2
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,132,2602,220.63,0.0507,187.21,2.0,49.0,110.32,0.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,7395,23626,1010.15,0.313,77760.31,496.69,15631.69,2.03,76.98
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,109,1468,37.69,0.07429999999999999,1517.03,6.35,221.35,5.93,40.25
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,439,1784,117.99,0.24609999999999999,272.22,1.66,283.66,71.14,2.31
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,149,4374,22.7,0.0341,510.94,2.52,270.52,8.99,22.51
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1652,21456,2209.58,0.077,654.79,5.57,585.57,397.01,0.3
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6244,238368,2929.5,0.0262,4174.87,24.65,3290.65,118.86,1.43
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,158,2066,51.48,0.0765,315.23,1.16,69.16,44.53,6.12
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,23,354,10.13,0.065,88.56,0.64,21.64,15.76,8.74
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,39,169,5.67,0.23079999999999998,369.29,6.5,81.5,0.87,65.13
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,675,6671,233.77,0.1012,1104.23,5.53,435.53,42.26,4.72
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,619,5670,74.26,0.1092,3830.35,21.78,837.78,3.41,51.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,35,503,46.55,0.0696,591.35,3.83,56.83,12.14,12.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6,46,1.6,0.1304,46.75,2.0,32.0,0.8,29.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,202,1455,83.39,0.1388,640.46,2.97,273.97,28.07,7.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13,145,3.19,0.0897,173.24,1.0,34.0,3.19,54.31
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,172,1018,29.53,0.16899999999999998,1272.55,7.79,273.79,3.79,43.09
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17305,53982,2650.65,0.3206,110362.25,763.57,29205.57,3.47,41.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2695,16894,935.03,0.1595,1038.05,7.3,1641.3,128.01,1.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,698,27755,191.55,0.025099999999999997,2568.24,12.62,998.62,15.18,13.41
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,82,201,66.83,0.408,389.88,2.0,77.0,33.42,5.83
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,414,7589,42.92,0.0546,2682.41,18.66,747.66,2.3,62.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,368,3196,163.93,0.1151,1118.52,9.56,510.56,17.14,6.82
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,11,79,3.11,0.1392,184.0,1.0,20.0,3.11,59.16
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17154,90537,1800.88,0.1895,98516.69,607.28,29278.28,2.97,54.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,14,122,14.75,0.1148,16.68,1.0,48.0,14.75,1.13
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,73,1589,68.6,0.045899999999999996,249.12,1.01,71.01,67.92,3.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,59,1159,7.34,0.0509,324.07,1.39,99.39,5.26,44.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,154,625,23.45,0.2464,149.9,1.0,215.0,23.45,6.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2381,13537,485.56,0.1759,4208.28,22.81,2092.81,21.29,8.67
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1263,4906,438.33,0.25739999999999996,1409.98,6.5,823.5,67.44,3.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15,53,1.59,0.28300000000000003,216.81,1.0,15.0,1.59,136.36
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,148,663,39.77,0.2232,574.34,2.33,202.33,17.04,14.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,458,2362,45.6,0.19390000000000002,2564.86,14.71,689.71,3.1,56.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1242,2272,23.73,0.5467,8643.43,56.18,2392.18,0.42,364.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,26,250,5.79,0.10400000000000001,559.22,2.54,58.54,2.28,96.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13,249,3.03,0.052199999999999996,328.94,1.5,25.5,2.02,108.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,265,1087,23.51,0.2438,1529.03,6.98,442.98,3.37,65.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1437,2997,43.31,0.47950000000000004,7580.05,45.65,2802.65,0.95,175.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,54,158,7.04,0.3418,1092.28,4.5,139.5,1.56,155.15
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,161,3182,229.28,0.0506,221.29,1.0,67.0,229.28,0.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,61,643,63.74,0.0949,151.77,0.83,146.83,76.49,2.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,200,2327,6.72,0.0859,1000.63,5.7,250.7,1.18,148.9
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3644,27492,1034.14,0.1325,9153.0,52.08,3176.08,19.86,8.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,135,3674,17.93,0.036699999999999997,786.85,3.89,196.89,4.61,43.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,27,156,4.18,0.17309999999999998,35.16,1.06,37.06,3.95,8.41
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,433,2777,58.56,0.1559,1012.9,8.54,510.54,6.86,17.3
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,48,536,11.2,0.08960000000000001,247.58,1.25,53.25,8.96,22.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,537,2942,50.14,0.1825,369.74,1.98,468.98,25.31,7.37
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,112,531,8.04,0.2109,679.16,3.5,241.5,2.3,84.47
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15975,63871,2195.39,0.2501,73991.95,590.7,25836.7,3.72,33.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,25,3473,16.16,0.0072,22.42,1.26,31.26,12.83,1.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1248,24339,261.08,0.0513,5112.59,29.29,1314.29,8.91,19.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,1961,3.36,0.011200000000000002,116.8,0.64,31.64,5.23,34.76
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,87,1555,19.61,0.0559,361.0,1.5,41.5,13.07,18.41
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2036,18390,266.35,0.1107,12439.12,77.22,3098.22,3.45,46.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,246,5670,40.53,0.0434,699.74,5.55,193.55,7.3,17.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1499,9234,70.87,0.1623,8102.97,47.48,2753.48,1.49,114.34
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,134,1536,44.49,0.0872,517.35,2.19,182.19,20.36,11.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3469,25766,260.72,0.1346,11142.96,100.07,5781.07,2.61,42.74
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,75,610,11.32,0.12300000000000001,981.07,4.55,105.55,2.49,86.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,111,1511,60.41,0.0735,288.42,1.96,92.96,30.79,4.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,176,2958,228.43,0.059500000000000004,1490.22,9.5,251.5,24.04,6.52
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,493,3217,527.49,0.1532,253.46,1.24,233.24,424.37,0.48
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1291,8714,71.25,0.1482,8271.53,43.14,2063.14,1.65,116.09
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,14900,30550,348.54,0.4877,118694.22,789.36,31512.36,0.44,340.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,969,6023,118.45,0.1609,3782.91,24.02,1253.02,4.93,31.94
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,45,573,7.66,0.0785,150.26,4.35,76.35,1.76,19.62
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,528,1872,10.92,0.2821,3650.06,20.66,941.66,0.53,334.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13,1663,4.2,0.0078000000000000005,13.62,1.0,24.0,4.2,3.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,49,195,6.11,0.25129999999999997,410.7,2.0,66.0,3.06,67.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,112,791,12.32,0.1416,203.7,1.0,143.0,12.32,16.53
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,193,991,35.98,0.1948,18.1,0.54,212.54,66.63,0.5
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,261,1791,25.89,0.1457,897.88,5.5,379.5,4.71,34.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,189,7297,20.56,0.0259,455.87,2.12,231.12,9.71,22.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6876,12305,244.74,0.5588000000000001,68387.77,459.38,15290.38,0.53,279.43
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,176,704,8.81,0.25,1548.08,8.17,218.17,1.08,175.72
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,846,14909,1050.83,0.0567,493.5,4.01,237.01,262.05,0.47
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,24,7965,5.4,0.003,11.9,1.0,33.0,5.4,2.2
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,186,1925,21.67,0.0966,744.07,3.25,273.25,6.67,34.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,697,3304,82.1,0.21100000000000002,2205.8,14.57,1065.57,5.64,26.87
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,437,5333,156.54,0.0819,2014.28,9.44,472.44,16.58,12.87
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2514,17371,139.89,0.1447,11930.54,65.1,3540.1,2.15,85.29
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,145,834,109.84,0.1739,905.23,5.61,194.61,19.59,8.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,211,1870,115.06,0.1128,1237.16,7.74,483.74,14.86,10.75
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,300,1163,42.62,0.258,1375.63,7.58,474.58,5.62,32.28
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,296,3060,103.17,0.0967,234.17,2.17,151.17,47.62,2.27
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,201,2791,291.61,0.07200000000000001,279.71,1.0,47.0,291.61,0.96
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,221,3152,254.26,0.0701,215.45,1.0,96.0,254.26,0.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,12,141,1.2,0.0851,147.97,1.0,29.0,1.2,123.31
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,37,330,14.86,0.1121,629.84,3.01,36.01,4.94,42.38
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,316,10.25,0.1361,99.48,0.53,40.53,19.22,9.71
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2330,30318,195.44,0.07690000000000001,9505.08,54.0,4114.0,3.62,48.63
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,760,13078,846.25,0.0581,621.31,4.0,250.0,211.56,0.73
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2799,8848,2429.52,0.31629999999999997,1198.23,7.76,1175.76,312.89,0.49
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,18,141,3.55,0.1277,140.46,0.83,20.83,4.26,39.57
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,63,735,66.1,0.0857,926.62,6.47,107.47,10.22,14.02
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,292,1027,62.85,0.2843,513.15,2.18,174.18,28.85,8.16
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,135,2583,127.91,0.052300000000000006,227.61,1.0,54.0,127.91,1.78
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,795,3678,108.63,0.2162,3581.03,23.29,1193.29,4.66,32.97
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,581,6100,176.03,0.09519999999999999,380.95,1.73,395.73,102.01,2.16
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,29,4437,5.51,0.006500000000000001,284.29,1.5,63.5,3.67,51.6
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,16,72,1.81,0.22219999999999998,231.41,1.0,58.0,1.81,127.85
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,676,8056,692.64,0.0839,1289.25,7.56,448.56,91.57,1.86
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1153,6050,112.04,0.1906,4719.67,25.95,1715.95,4.32,42.12
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,164,1169,53.74,0.14029999999999998,251.6,1.13,100.13,47.56,4.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,70,6960,9.36,0.0101,41.68,1.5,61.5,6.24,4.45
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,762,6792,262.28,0.11220000000000001,550.89,3.63,499.63,72.33,2.1
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,221,730,146.53,0.30269999999999997,193.4,1.06,110.06,137.92,1.32
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,173,1066,78.71,0.1623,471.75,2.58,210.58,30.47,5.99
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6297,24483,558.33,0.2572,16021.43,85.91,7646.91,6.5,28.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2353,31907,135.9,0.0737,3990.36,21.49,3173.49,6.32,29.36
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,631,1465,373.16,0.4307,464.2,3.0,334.0,124.39,1.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,135,590,11.47,0.2288,254.06,2.33,167.33,4.92,22.15
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,429,1995,424.49,0.215,532.21,3.6,229.6,118.0,1.25
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1144,11068,399.72,0.10339999999999999,1305.91,8.98,678.98,44.52,3.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,592,1938,50.72,0.3055,5959.27,31.57,1116.57,1.61,117.49
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,827,2836,45.52,0.2916,3200.97,16.84,1414.84,2.7,70.32
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,714,9252,934.27,0.07719999999999999,579.81,4.79,448.79,195.23,0.62
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,20,83,3.58,0.24100000000000002,152.65,0.96,159.96,3.74,42.64
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,554,2764,37.28,0.2004,2957.79,13.2,953.2,2.82,79.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1239,9801,651.37,0.1264,4914.56,27.68,1279.68,23.53,7.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,1609,3.58,0.0106,207.26,1.0,28.0,3.58,57.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,58,7435,32.26,0.0078000000000000005,21.21,1.19,62.19,27.17,0.66
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,205,1051,13.8,0.19510000000000002,1360.1,7.06,363.06,1.95,98.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,285,4867,630.59,0.058600000000000006,874.89,9.53,240.53,66.19,1.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,87,481,12.45,0.1809,326.25,1.5,81.5,8.3,26.2
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1574,14847,51.95,0.106,6389.02,46.11,2686.11,1.13,122.98
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,61,661,102.08,0.09230000000000001,325.19,4.12,77.12,24.75,3.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,24,88,20.85,0.2727,82.2,0.54,82.54,38.49,3.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1547,11802,560.73,0.1311,1953.92,10.32,1092.32,54.34,3.48
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,62,381,20.49,0.16269999999999998,1121.18,4.0,132.0,5.12,54.72
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,292,3082,41.67,0.0947,1648.66,13.38,652.38,3.11,39.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,256,6662,55.8,0.0384,264.88,2.75,290.75,20.29,4.75
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,576,6038,190.46,0.09539999999999998,931.5,5.64,666.64,33.79,4.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,36,114,1.34,0.31579999999999997,300.31,2.0,58.0,0.67,224.11
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,381,7876,552.0,0.0484,1105.48,5.0,120.0,110.4,2.0
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2593,23295,887.45,0.11130000000000001,4997.16,25.73,1523.73,34.49,5.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,35,568,8.19,0.0616,377.2,2.5,43.5,3.28,46.06
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2,25,1.03,0.08,183.4,1.0,18.0,1.03,178.06
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,152,687,17.07,0.2213,634.51,3.99,222.99,4.28,37.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,24,206,2.35,0.1165,169.55,0.83,45.83,2.82,72.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,212,1106,34.25,0.1917,2317.9,10.83,453.83,3.16,67.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,44,88,2.01,0.5,423.4,2.0,57.0,1.0,210.65
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1343,3532,52.26,0.38020000000000004,8280.05,49.88,2915.88,1.05,158.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1308,22161,98.34,0.059000000000000004,4245.14,19.13,1841.13,5.14,43.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,190,5996,237.29,0.0317,1629.83,7.74,255.74,30.65,6.87
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,453,9808,62.92,0.0462,533.49,4.08,353.08,15.41,8.48
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,60,2326,100.31,0.0258,1486.85,7.29,145.29,13.75,14.82
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4498,11246,520.89,0.4,38258.22,256.88,8619.88,2.03,73.45
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,54,239,52.47,0.2259,390.25,2.0,32.0,26.24,7.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1193,5172,114.12,0.23070000000000002,6059.59,42.87,1789.87,2.66,53.1
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,272,1287,300.02,0.2113,286.27,1.25,173.25,239.78,0.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,153,506,94.6,0.3024,709.61,3.63,146.63,26.05,7.5
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2270,6744,242.71,0.33659999999999995,2430.21,10.84,1424.84,22.39,10.01
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,281,1604,14.08,0.1752,746.3,4.03,427.03,3.49,53.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1451,4698,152.54,0.3089,9554.9,60.25,2373.25,2.53,62.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,297,2630,101.89,0.11289999999999999,229.21,1.0,153.0,101.89,2.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,74,231,3.47,0.32030000000000003,371.03,1.75,139.75,1.98,106.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,52,244,41.46,0.21309999999999998,410.69,4.67,85.67,8.88,9.91
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,27493,54913,830.69,0.5007,160784.52,905.89,52925.89,0.92,193.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,314,2307,70.09,0.1361,2024.07,9.93,446.93,7.06,28.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,224,560,30.17,0.4,641.24,2.12,435.12,14.2,21.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,200,3780,417.97,0.0529,821.74,5.5,134.5,75.99,1.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,580,4797,872.86,0.1209,3035.19,17.83,794.83,48.95,3.48
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3689,6699,79.63,0.5507,32400.12,218.77,7284.77,0.36,406.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1551,38502,200.11,0.0403,7809.0,42.27,2067.27,4.73,39.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,536,2960,35.07,0.18109999999999998,5410.8,32.81,808.81,1.07,154.29
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,343,2571,39.89,0.1334,734.32,5.06,379.06,7.89,18.41
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,294,1927,111.76,0.15259999999999999,2198.18,11.48,435.48,9.73,19.67
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1341,12931,304.5,0.10369999999999999,2616.38,10.47,1082.47,29.08,8.59
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,129,764,81.93,0.16879999999999998,676.4,6.75,250.75,12.14,8.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,69936,275314,9312.6,0.254,299099.35,1672.29,107482.29,5.57,32.12
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,689,5743,1122.61,0.12,3267.36,29.32,1059.32,38.29,2.91
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,440,2297,60.91,0.1916,1271.26,6.27,602.27,9.72,20.87
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,937,21344,203.75,0.043899999999999995,4249.42,18.89,920.89,10.78,20.86
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,501,2020,165.21,0.248,1342.48,7.06,286.06,23.39,8.13
