Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,All conv.,Avg. CPC,Conversions,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized,anonymized_ad_group,USD,31,500,59.27,0.062,150.0,6.0,1.91,5.0,11.64,2.58
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,29,327,41.73,0.08869999999999999,125.99,6.0,1.44,2.0,20.86,3.02
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,22,1.69,0.0909,290.69,2.0,0.84,2.0,0.84,172.01
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,14,316,12.08,0.0443,99.0,2.0,0.86,1.0,12.08,8.2
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,86,1.34,0.0233,1054.85,1.05,0.67,1.05,1.27,787.2
anonymized_keyword,anonymized,anonymized_ad_group,USD,15,102,12.56,0.1471,203.98,1.33,0.84,1.33,9.42,16.24
anonymized_keyword,anonymized,anonymized_ad_group,USD,53,1043,229.71,0.0508,644.01,13.0,4.33,7.0,32.82,2.8
anonymized_keyword,anonymized,anonymized_ad_group,USD,32,477,38.11,0.06709999999999999,305.97,6.0,1.19,4.0,9.53,8.03
anonymized_keyword,anonymized,anonymized_ad_group,USD,42,255,40.9,0.16469999999999999,781.9,9.0,0.97,8.0,5.11,19.12
anonymized_keyword,anonymized,anonymized_ad_group,USD,14,76,8.57,0.18420000000000003,115.99,2.0,0.61,2.0,4.28,13.53
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,60,496,172.07,0.121,2468.64,13.95,2.87,8.95,18.33,15.05
anonymized_keyword,anonymized,anonymized_ad_group,USD,10,60,11.51,0.16670000000000001,36.0,1.0,1.15,1.0,11.51,3.13
anonymized_keyword,anonymized,anonymized_ad_group,USD,39,1333,53.38,0.029300000000000003,36.0,1.0,1.37,1.0,53.38,0.67
anonymized_keyword,anonymized,anonymized_ad_group,USD,12,74,14.03,0.16219999999999998,231.42,5.0,1.17,3.0,4.68,16.49
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,3,3.34,0.6667000000000001,30.0,1.0,1.67,1.0,3.34,8.98
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,108,3.04,0.0278,36.0,1.0,1.01,1.0,3.04,11.84
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,45,1.92,0.0444,248.86,2.0,0.96,1.0,1.92,129.61
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,85,2304,79.16,0.0369,2738.77,5.0,0.93,5.0,15.64,35.01
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2687,5963,1195.98,0.4506,54430.56,311.27,0.45,281.16,4.25,45.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1910,4193,2260.45,0.45549999999999996,41103.57,308.82,1.18,189.89,11.87,18.23
anonymized_keyword,anonymized,anonymized_ad_group,USD,10,150,9.43,0.0667,170.15,1.05,0.94,1.05,9.0,18.04
anonymized_keyword,anonymized,anonymized_ad_group,USD,35,448,51.21,0.0781,662.4,3.05,1.46,2.05,24.96,12.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,16,94,18.6,0.1702,419.03,4.5,1.16,2.0,8.32,25.18
anonymized_keyword,anonymized,anonymized_ad_group,USD,6,90,16.75,0.0667,36.0,1.0,2.79,1.0,16.75,2.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13,35,12.79,0.3714,1619.73,2.67,0.98,2.67,4.8,126.64
anonymized_keyword,anonymized,anonymized_ad_group,USD,6,222,11.21,0.027000000000000003,36.0,1.0,1.87,1.0,11.21,3.21
anonymized_keyword,anonymized,anonymized_ad_group,USD,100,3116,139.38,0.0321,195.98,2.0,1.39,2.0,69.69,1.41
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15,52,34.87,0.28850000000000003,84.99,2.0,2.32,1.0,34.87,2.44
anonymized_keyword,anonymized,anonymized_ad_group,USD,6,119,10.6,0.0504,30.0,1.0,1.77,1.0,8.85,3.39
anonymized_keyword,anonymized,anonymized_ad_group,USD,39,748,45.82,0.0521,81.0,2.5,1.17,2.5,18.33,1.77
anonymized_keyword,anonymized,anonymized_ad_group,USD,22,544,14.31,0.0404,84.99,2.0,0.65,1.0,14.31,5.94
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,43,2.38,0.04650000000000001,457.53,1.0,1.19,1.0,2.38,192.24
anonymized_keyword,anonymized,anonymized_ad_group,USD,5,27,7.22,0.1852,30.0,1.0,1.44,1.0,7.22,4.16
anonymized_keyword,anonymized,anonymized_ad_group,USD,765,9893,1390.56,0.07730000000000001,5899.71,45.99,1.82,24.09,57.56,4.26
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,120,2967,135.52,0.0404,599.5,4.0,1.13,4.0,33.88,4.42
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,7,1.29,0.2857,36.0,1.0,0.64,1.0,1.29,27.91
anonymized_keyword,anonymized,anonymized_ad_group,USD,7,20,3.69,0.35,60.0,2.0,0.53,2.0,1.84,16.26
anonymized_keyword,anonymized,anonymized_ad_group,USD,18,131,18.44,0.1374,90.0,3.0,1.02,3.0,6.15,4.88
anonymized_keyword,anonymized,anonymized_ad_group,USD,7,30,5.96,0.23329999999999998,30.0,1.0,0.85,1.0,5.96,5.03
anonymized_keyword,anonymized,anonymized_ad_group,USD,1,3,1.78,0.3333,30.0,1.0,1.78,1.0,1.78,16.85
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,8,217,7.99,0.0369,138.07,0.67,1.0,0.67,11.98,17.28
anonymized_keyword,anonymized,anonymized_ad_group,USD,5,56,8.38,0.08929999999999999,620.33,2.0,1.68,2.0,4.19,74.03
anonymized_keyword,anonymized,anonymized_ad_group,USD,26,407,30.27,0.0639,36.0,1.0,1.16,1.0,30.27,1.19
anonymized_keyword,anonymized,anonymized_ad_group,USD,1,20,1.51,0.05,159.98,2.0,1.51,2.0,0.76,105.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,630,3301,750.45,0.1909,12513.96,70.92,1.19,61.72,12.11,16.74
anonymized_keyword,anonymized,anonymized_ad_group,USD,57,624,66.17,0.0913,463.18,3.0,1.16,2.0,33.08,7.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,71,9.51,0.2394,66.0,0.67,0.56,0.67,14.26,6.94
anonymized_keyword,anonymized,anonymized_ad_group,USD,45,439,50.05,0.1025,251.16,2.75,1.11,1.75,28.6,5.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,227,1558,720.98,0.1457,2538.85,36.66,3.18,18.16,39.69,3.52
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,14,4.62,0.2143,72.0,2.0,1.54,2.0,1.62,22.15
anonymized_keyword,anonymized,anonymized_ad_group,USD,4,46,6.09,0.087,66.0,2.0,1.52,2.0,3.04,10.84
anonymized_keyword,anonymized,anonymized_ad_group,USD,14,87,15.72,0.1609,86.95,1.0,1.12,1.0,15.72,5.53
anonymized_keyword,anonymized,anonymized_ad_group,USD,13,90,18.78,0.1444,79.99,3.0,1.44,1.0,18.78,4.26
anonymized_keyword,anonymized,anonymized_ad_group,USD,34,902,38.09,0.0377,36.0,1.0,1.12,1.0,38.09,0.95
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,178,4669,285.5,0.0381,61.66,4.33,1.6,1.33,212.21,0.22
anonymized_keyword,anonymized,anonymized_ad_group,USD,60,1741,82.22,0.0345,226.07,2.5,1.37,2.5,32.89,2.75
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,23,3.72,0.087,30.0,1.0,1.86,1.0,3.72,8.06
anonymized_keyword,anonymized,anonymized_ad_group,USD,12,92,25.2,0.1304,72.0,2.0,2.1,2.0,12.6,2.86
anonymized_keyword,anonymized,anonymized_ad_group,USD,20,225,25.08,0.0889,294.59,3.05,1.25,3.05,8.23,11.75
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,78,1378,116.61,0.056600000000000004,619.04,7.39,1.5,4.36,26.76,5.31
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1657,20679,2177.94,0.0801,10977.08,162.48,1.31,58.78,36.92,5.06
anonymized_keyword,anonymized,anonymized_ad_group,USD,4,66,8.75,0.060599999999999994,36.0,1.0,2.19,1.0,8.75,4.11
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,15,230,14.1,0.0652,439.16,2.0,0.94,1.0,14.1,31.15
anonymized_keyword,anonymized,anonymized_ad_group,USD,37,1340,49.68,0.0276,66.0,2.0,1.34,2.0,24.84,1.33
anonymized_keyword,anonymized,anonymized_ad_group,USD,9,201,57.78,0.044800000000000006,30.0,1.0,6.42,1.0,57.78,0.52
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,49,2378,82.04,0.0206,225.0,7.5,1.67,7.5,10.94,2.74
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,22,414,17.65,0.053099999999999994,914.4,1.0,0.8,1.0,17.65,51.81
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,258,4.0,0.0116,195.98,3.0,1.33,2.0,2.0,49.0
anonymized_keyword,anonymized,anonymized_ad_group,USD,26,129,37.6,0.2016,619.96,8.0,1.45,5.0,7.52,16.49
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,82,2167,126.49,0.0378,132.0,7.0,1.54,4.0,31.62,1.04
anonymized_keyword,anonymized,anonymized_ad_group,USD,66,820,78.26,0.0805,36.0,1.5,1.19,1.0,78.26,0.46
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,42,600,62.03,0.07,477.12,2.0,1.48,2.0,31.02,7.69
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,26,144,19.2,0.18059999999999998,504.04,2.07,0.74,2.07,9.29,26.25
anonymized_keyword,anonymized,anonymized_ad_group,USD,48,576,45.98,0.0833,170.16,3.67,0.96,1.67,27.59,3.7
anonymized_keyword,anonymized,anonymized_ad_group,USD,7,60,9.26,0.1167,30.0,3.0,1.32,3.0,3.09,3.24
anonymized_keyword,anonymized,anonymized_ad_group,USD,1,2,2.14,0.5,30.0,1.0,2.14,1.0,2.14,14.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,103,1245,354.41,0.0827,1693.61,10.01,3.44,6.01,58.97,4.78
anonymized_keyword,anonymized,anonymized_ad_group,USD,34,335,43.84,0.1015,36.0,1.0,1.29,1.0,43.84,0.82
