Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,All conv.,Avg. CPC,Conversions,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,8,54,3.64,0.1481,375.08,3.0,0.46,2.0,1.82,103.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,49,120,91.1,0.4083,947.22,5.23,1.86,3.23,28.18,10.4
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,11,334,6.01,0.0329,0.0,1.0,0.55,1.0,6.01,0.0
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,30,4.61,0.2,419.29,2.0,0.77,2.0,2.3,90.95
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,35,1185,21.5,0.029500000000000002,64.99,2.0,0.61,1.0,21.5,3.02
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,79,1.68,0.038,583.5,2.0,0.56,1.0,1.68,347.32
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,190,3924,286.39,0.0484,1100.93,13.56,1.51,6.56,43.66,3.84
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2865,88841,3775.41,0.0322,12722.17,97.65,1.32,50.59,74.61,3.37
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,162,3010,96.1,0.0538,355.77,4.0,0.59,3.0,32.03,3.7
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1698,26712,2523.84,0.0636,11937.47,123.59,1.49,53.99,46.47,4.76
anonymized_keyword,anonymized,anonymized_ad_group,USD,17,267,21.01,0.0637,164.98,1.0,1.24,1.0,21.01,7.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4599,9079,5765.04,0.5065999999999999,98536.78,653.92,1.25,407.71,14.11,17.12
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,277,3099,373.67,0.0894,2486.48,21.0,1.35,11.0,33.97,6.65
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,14,114,4.05,0.12279999999999999,478.97,6.05,0.29,2.45,1.65,118.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,13,106,88.33,0.1226,214.97,2.0,6.79,1.0,88.33,2.43
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,110,1.48,0.0182,134.87,1.53,0.74,0.53,2.81,91.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,135,280,294.68,0.48210000000000003,2804.69,22.84,2.18,12.41,23.75,9.52
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,195,3358,132.14,0.0581,705.71,3.0,0.68,3.0,44.05,5.34
anonymized_keyword,anonymized,anonymized_ad_group,USD,35,319,35.65,0.1097,359.58,2.0,1.02,1.0,35.65,10.09
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,95,2.46,0.0526,418.82,3.0,0.49,2.0,1.23,170.25
anonymized_keyword,anonymized,anonymized_ad_group,USD,21,217,19.65,0.0968,121.77,1.0,0.94,1.0,19.65,6.2
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,106,1527,144.62,0.0694,1297.9,14.73,1.36,4.73,30.59,8.97
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,113,4.34,0.0265,164.98,2.0,1.45,1.0,4.34,38.01
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,77,1162,46.11,0.0663,150.96,1.0,0.6,1.0,46.11,3.27
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2842,38004,3610.86,0.0748,8319.49,110.91,1.27,48.51,74.32,2.31
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,9,109,11.83,0.08259999999999999,546.74,2.0,1.31,2.0,5.92,46.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,433,2759,1718.56,0.15689999999999998,8553.15,53.63,3.97,30.13,56.96,4.98
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,4,79,6.64,0.0506,714.97,6.0,1.66,3.0,2.21,107.68
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,129,8.12,0.04650000000000001,282.76,3.0,1.35,1.0,8.12,34.82
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,131,2771,183.13,0.0473,158.59,26.0,1.4,2.0,90.54,0.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,9,54,51.19,0.16670000000000001,959.84,5.71,5.69,3.51,14.56,18.75
anonymized_keyword,anonymized,anonymized_ad_group,USD,25,490,13.89,0.051,447.5,2.0,0.56,1.0,13.89,32.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,18,79,22.06,0.2278,99.0,2.0,1.23,1.0,22.06,4.49
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,196,2502,243.58,0.0783,340.06,10.08,1.24,2.08,117.06,1.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,23,209,142.81,0.11,190.97,3.0,6.21,2.0,71.4,1.34
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,42,1180,31.22,0.0356,297.0,3.0,0.74,3.0,10.41,9.51
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,34,400,20.07,0.085,79.99,3.0,0.59,1.0,19.45,4.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1,3,14.71,0.3333,1202.96,2.0,14.71,1.0,14.71,81.78
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,79,1645,112.17,0.048,629.44,5.79,1.42,3.78,29.7,5.61
anonymized_keyword,anonymized,anonymized_ad_group,USD,70,1434,86.61,0.048799999999999996,482.31,2.0,1.24,2.0,43.3,5.57
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,21,172,139.81,0.12210000000000001,184.57,1.0,6.66,1.0,139.81,1.32
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,23,346,32.23,0.0665,619.82,2.0,1.4,2.0,16.12,19.23
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,369,9197,507.17,0.0401,2529.12,65.4,1.37,11.0,45.55,5.05
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,4,36,6.01,0.11109999999999999,445.9,3.0,1.5,2.0,3.0,74.19
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,40,507,47.52,0.0789,1329.58,6.04,1.19,4.04,11.75,27.98
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2335,7596,3844.2,0.3074,46594.4,329.08,1.65,221.28,17.37,12.12
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,13,418,10.33,0.0311,89.99,1.0,0.79,1.0,10.33,8.71
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,98,215,283.73,0.4558,1404.57,10.19,2.9,6.19,45.86,4.95
anonymized_keyword,anonymized,anonymized_ad_group,USD,19,397,26.14,0.0479,79.99,2.0,1.38,1.0,26.14,3.06
anonymized_keyword,anonymized,anonymized_ad_group,USD,8,64,3.46,0.125,89.99,1.0,0.43,1.0,3.46,26.01
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,59,195,71.88,0.30260000000000004,435.66,6.5,1.22,3.5,20.54,6.06
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,93,247,85.52,0.3765,1411.43,10.18,0.92,7.17,11.93,16.5
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,42,163,42.04,0.2577,364.85,4.0,1.0,3.0,14.01,8.68
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,8,144,4.52,0.0556,233.66,1.0,0.56,1.0,4.52,51.69
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,139,2597,98.56,0.0535,2422.17,5.0,0.71,3.0,32.85,24.58
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,1,47,2.12,0.0213,254.17,1.0,2.12,1.0,2.12,119.89
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,48,2.99,0.0417,402.57,1.0,1.5,1.0,2.99,134.64
anonymized_keyword,anonymized,anonymized_ad_group,USD,2,27,3.52,0.0741,174.81,2.0,1.76,1.0,3.52,49.66
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,33,1301,51.3,0.0254,94.99,2.0,1.55,1.0,51.3,1.85
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,942,8952,1128.61,0.1052,5571.89,108.18,1.2,29.61,38.0,4.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4,6,17.11,0.6667000000000001,270.3,1.0,4.28,1.0,17.11,15.8
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,22,685,15.17,0.0321,78.76,1.0,0.69,1.0,15.17,5.19
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,22,104,25.68,0.2115,1077.5,10.5,1.17,6.0,4.28,41.96
anonymized_keyword,anonymized,anonymized_ad_group,USD,48,752,55.22,0.0638,359.3,5.0,1.15,2.0,27.61,6.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,8,68,59.07,0.1176,363.75,2.0,7.38,1.0,59.07,6.16
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,28,129,229.99,0.21710000000000002,518.2,5.33,8.21,2.83,81.17,2.25
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2,97,10.33,0.0206,84.99,2.0,5.16,1.0,10.33,8.23
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,57,122,123.92,0.4672,2898.93,12.31,2.17,6.31,19.64,23.39
anonymized_keyword,anonymized,anonymized_ad_group,USD,34,521,36.75,0.0653,377.86,2.33,1.08,1.33,27.56,10.28
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,70,798,103.37,0.0877,509.58,8.0,1.48,5.0,20.67,4.93
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,4,45,2.59,0.0889,84.99,2.0,0.65,1.0,2.59,32.81
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,31,359,15.55,0.0864,746.54,2.0,0.5,2.0,7.78,48.01
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,22,271,21.71,0.0812,94.99,10.0,0.99,1.0,18.37,5.17
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,38,251,279.27,0.1514,602.79,5.0,7.35,4.0,69.82,2.16
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,27,356,39.2,0.0758,203.31,3.67,1.45,2.67,14.7,5.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,45,132,66.26,0.34090000000000004,451.47,3.04,1.47,2.04,32.55,6.81
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,513,6583,3058.03,0.0779,5468.85,48.75,5.96,26.76,114.28,1.79
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,48,922,68.53,0.0521,1502.23,6.0,1.43,6.0,11.42,21.92
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,41,1358,28.59,0.0302,396.0,8.0,0.7,4.0,7.15,13.85
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,14,93,7.84,0.1505,220.83,1.0,0.56,1.0,7.05,31.32
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,3,44,1.62,0.0682,481.44,2.0,0.54,2.0,0.81,297.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,78,181,85.32,0.43090000000000006,1677.28,9.25,1.09,7.25,11.77,19.66
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,28,93,24.07,0.3011,83.5,2.0,0.86,1.0,24.07,3.47
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,347,4466,442.28,0.07769999999999999,3830.68,25.5,1.27,16.5,26.8,8.66
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,35,579,56.23,0.0604,386.13,5.0,1.61,1.0,56.23,6.87
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,210,1462,884.04,0.1436,5377.61,34.13,4.21,21.9,40.36,6.08
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,120,3442,180.06,0.0349,327.34,3.51,1.5,1.5,120.04,1.82
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,84,1035,54.98,0.0812,79.99,1.0,0.65,1.0,54.98,1.45
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,186,4464,284.21,0.0417,869.68,3.0,1.53,2.0,142.1,3.06
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,320,3.91,0.015600000000000001,240.18,1.44,0.78,1.44,2.72,61.43
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,10,224,15.56,0.0446,238.68,2.0,1.56,1.0,15.56,15.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6,51,39.52,0.1176,150.87,1.2,6.59,1.2,32.93,3.82
anonymized_keyword,anonymized,anonymized_ad_group,USD,34,528,20.37,0.0644,283.21,3.0,0.6,1.0,20.37,13.9
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,19,100,82.93,0.19,211.41,2.0,4.36,2.0,41.46,2.55
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,149,8308,221.74,0.0179,183.82,4.0,1.49,1.0,221.1,0.83
anonymized_keyword,anonymized,anonymized_ad_group,USD,25,862,24.42,0.028999999999999998,99.0,2.0,0.98,1.0,24.42,4.05
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2,5,1.96,0.4,89.99,1.0,0.98,1.0,1.96,45.91
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,50,2.59,0.1,84.99,3.0,0.52,1.0,2.59,32.81
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,108,2075,63.13,0.052000000000000005,873.59,9.0,0.58,3.0,21.04,13.84
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,42,113,161.59,0.37170000000000003,312.36,6.1,3.85,2.0,80.8,1.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,126,33.88,0.1746,139.98,2.0,1.54,1.0,33.88,4.13
anonymized_keyword,anonymized,anonymized_ad_group,USD,25,272,29.07,0.0919,89.99,2.0,1.16,1.0,29.07,3.1
anonymized_keyword,anonymized,anonymized_ad_group,USD,41,640,21.65,0.0641,84.99,1.4,0.53,1.0,21.65,3.93
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,3,73,1.51,0.041100000000000005,203.5,2.0,0.5,1.0,1.51,134.77
anonymized_keyword,anonymized,anonymized_ad_group,USD,43,555,25.27,0.0775,169.98,5.0,0.59,2.0,12.64,6.73
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,5,90,7.07,0.0556,499.95,4.0,1.41,1.0,7.07,70.71
anonymized_keyword,anonymized,anonymized_ad_group,USD,32,885,36.53,0.0362,1178.71,1.0,1.14,1.0,36.53,32.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,103,6.81,0.4175,3660.43,10.83,0.16,6.43,1.06,537.51
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,27,1.58,0.11109999999999999,367.19,2.0,0.53,2.0,0.79,232.4
anonymized_keyword,anonymized,anonymized_ad_group,USD,7,223,6.85,0.031400000000000004,159.98,2.0,0.98,2.0,3.42,23.35
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,8,171,12.29,0.046799999999999994,89.99,2.0,1.54,1.0,12.29,7.32
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,60,1327,37.33,0.0452,734.67,1.35,0.62,1.35,27.75,19.68
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,34,236,163.77,0.1441,679.48,3.0,4.82,2.0,81.88,4.15
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1404,10855,6284.71,0.1293,27641.17,182.08,4.48,109.96,57.01,4.41
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,25,237,17.08,0.10550000000000001,286.33,1.0,0.68,1.0,17.08,16.76
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,9,161,6.76,0.0559,305.82,1.0,0.75,1.0,6.76,45.24
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,27,448,32.79,0.0603,304.2,2.0,1.21,1.0,32.79,9.28
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,117,301,191.9,0.3887,5213.98,23.64,1.64,19.14,10.02,27.17
anonymized_keyword,anonymized,anonymized_ad_group,USD,5,35,6.61,0.1429,149.7,1.0,1.32,1.0,6.61,22.65
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,233,3982,177.98,0.058499999999999996,214.67,1.01,0.76,1.01,175.37,1.21
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,219,487,196.95,0.4497,2607.97,18.49,0.9,10.5,18.76,13.24
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,93,2.81,0.0538,414.59,2.5,0.56,1.0,2.81,147.54
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,7,84,6.68,0.0833,232.3,1.0,0.95,1.0,6.68,34.78
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,39,4.23,0.1282,764.26,1.0,0.85,1.0,4.23,180.68
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,58,702,37.68,0.08259999999999999,232.17,2.2,0.65,1.2,31.4,6.16
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,65,1048,39.38,0.062,989.72,1.0,0.61,1.0,39.38,25.13
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,16,128,19.58,0.125,841.11,5.0,1.22,4.0,4.9,42.96
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,68,1418,92.21,0.048,552.36,9.0,1.36,6.0,15.37,5.99
anonymized_keyword,anonymized,anonymized_ad_group,USD,54,1340,65.21,0.0403,303.63,3.0,1.21,2.0,32.6,4.66
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,67,127,189.14,0.5276,944.31,5.22,2.82,4.22,44.81,4.99
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,153,2605,83.92,0.0587,224.64,3.0,0.55,1.0,83.92,2.68
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,175,1917,214.06,0.0913,1030.45,14.0,1.22,7.0,30.58,4.81
anonymized_keyword,anonymized,anonymized_ad_group,USD,14,310,7.91,0.0452,189.98,1.0,0.56,1.0,7.91,24.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,275,184.32,0.1564,505.02,5.0,4.29,3.0,61.44,2.74
anonymized_keyword,anonymized,anonymized_ad_group,USD,22,487,25.81,0.0452,94.99,1.0,1.17,1.0,25.81,3.68
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,4,61,2.3,0.06559999999999999,464.09,1.0,0.58,1.0,2.3,201.78
anonymized_keyword,anonymized,anonymized_ad_group,USD,46,1224,52.96,0.037599999999999995,89.99,2.0,1.15,1.0,52.96,1.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,47,122,157.94,0.38520000000000004,2551.64,13.5,3.36,9.5,16.63,16.16
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1735,18626,1940.05,0.0931,9528.21,200.38,1.12,54.96,35.22,4.92
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,7,1.64,0.4286,385.87,1.0,0.55,1.0,1.64,235.29
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,144,2.66,0.0347,1026.62,1.0,0.53,1.0,2.66,385.95
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,23,416,35.53,0.0553,199.98,3.0,1.54,2.0,17.76,5.63
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,35,453,22.75,0.07730000000000001,84.99,1.0,0.65,1.0,22.75,3.74
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,24,263,30.88,0.0913,201.64,1.0,1.29,1.0,30.88,6.53
anonymized_keyword,anonymized,anonymized_ad_group,USD,47,1123,57.88,0.04190000000000001,412.07,2.97,1.23,1.97,29.4,7.12
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,9,41,43.78,0.2195,328.95,7.0,4.86,4.0,10.94,7.51
anonymized_keyword,anonymized,anonymized_ad_group,USD,60,949,33.65,0.0632,89.99,4.4,0.56,1.0,33.65,2.67
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5,22,1.28,0.2273,89.99,1.0,0.26,1.0,1.28,70.3
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,5,101,5.78,0.0495,280.96,3.0,1.16,1.0,5.02,55.97
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2,36,2.76,0.0556,79.99,2.0,1.38,1.0,2.76,28.98
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,522,5907,702.15,0.08839999999999999,3901.04,24.0,1.35,16.0,43.88,5.56
anonymized_keyword,anonymized,anonymized_ad_group,USD,36,955,23.19,0.0377,1193.09,3.0,0.64,1.0,23.19,51.45
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,134,2354,160.21,0.056900000000000006,174.98,4.0,1.2,2.0,80.1,1.09
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,10,17,15.68,0.5882000000000001,663.31,2.0,1.57,2.0,7.84,42.3
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,193,3008,111.91,0.0642,811.99,2.0,0.58,2.0,55.96,7.26
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,137,2181,188.25,0.06280000000000001,476.85,10.86,1.37,2.86,65.87,2.53
anonymized_keyword,anonymized,anonymized_ad_group,USD,87,921,94.46,0.09449999999999999,284.97,5.5,1.09,3.0,31.49,3.02
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,42,217,45.77,0.1935,1368.61,5.0,1.09,3.0,15.26,29.9
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,53,1600,79.55,0.0331,127.48,2.5,1.5,1.5,53.03,1.6
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,60,123,162.4,0.4878,2113.86,13.98,2.71,5.98,27.14,13.02
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,534,12205,668.31,0.0438,1090.53,20.7,1.25,6.75,98.81,1.64
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,203,358,231.41,0.5670000000000001,1510.68,20.44,1.14,11.94,19.37,6.53
anonymized_keyword,anonymized,anonymized_ad_group,USD,26,572,34.56,0.0455,345.53,2.0,1.33,1.0,34.56,10.0
anonymized_keyword,anonymized,anonymized_ad_group,USD,4,55,2.74,0.0727,124.11,2.0,0.68,1.0,2.74,45.3
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,9,99,5.22,0.0909,105.89,2.0,0.58,1.0,5.22,20.29
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,3,35,3.11,0.0857,265.55,2.0,1.04,2.0,1.56,85.39
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,67,2434,43.96,0.0275,184.58,5.01,0.66,2.01,21.87,4.2
anonymized_keyword,anonymized,anonymized_ad_group,USD,17,299,23.13,0.056900000000000006,179.98,3.0,1.36,2.0,11.56,7.78
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,91,3474,141.45,0.0262,578.09,17.0,1.55,1.0,139.81,4.13
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,13,147,18.03,0.08839999999999999,404.32,3.0,1.39,2.0,9.02,22.42
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,109,212,302.62,0.5142,2871.72,22.04,2.78,14.64,20.67,9.49
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4280,9168,4175.19,0.4668,109845.6,720.07,0.98,477.82,8.73,26.33
