Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,All conv.,Avg. CPC,Conversions,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,51,152,64.53,0.33549999999999996,164.26,1.4,1.27,1.0,64.53,2.55
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,189,3190,139.78,0.0592,286.41,2.0,0.74,1.0,139.78,2.05
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,15,189,9.88,0.0794,104.47,2.0,0.66,1.0,9.88,10.57
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,18,135,183.71,0.1333,190.51,3.0,10.21,1.0,183.71,1.04
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,66,1146,54.88,0.0576,337.46,1.0,0.83,1.0,54.88,6.15
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,130,3365,150.39,0.038599999999999995,99.0,2.0,1.16,1.0,150.39,0.66
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,31,252,202.46,0.12300000000000001,479.45,5.0,6.53,3.0,67.49,2.37
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,17,574,8.88,0.0296,272.11,2.0,0.52,1.0,8.88,30.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,67,1300,96.0,0.051500000000000004,1238.26,7.07,1.43,5.0,19.2,12.9
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,1104,14340,1915.61,0.077,13964.67,124.7,1.74,64.0,29.93,7.29
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,5,55,6.52,0.0909,250.56,1.0,1.3,1.0,6.52,38.43
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,193,10450,314.74,0.018500000000000003,331.42,18.96,1.63,3.96,79.57,1.05
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,82,1207,60.41,0.0679,329.99,3.0,0.74,1.0,60.41,5.46
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,400,4297,550.93,0.0931,2313.08,28.0,1.38,13.0,42.38,4.2
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,18,147,120.67,0.12240000000000001,89.99,3.0,6.7,1.0,120.67,0.75
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,3,78,6.17,0.0385,89.99,2.0,2.06,1.0,6.17,14.59
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2601,85895,3069.42,0.030299999999999997,6474.64,97.23,1.18,31.0,99.01,2.11
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,120,3230,135.79,0.037200000000000004,265.62,3.4,1.13,1.0,135.79,1.96
anonymized_keyword,anonymized,anonymized_ad_group,USD,14,326,12.91,0.0429,317.28,1.0,0.92,1.0,12.91,24.58
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,4,76,1.83,0.0526,298.42,2.0,0.46,1.0,1.83,163.07
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,1,49,2.18,0.0204,217.9,1.0,2.18,1.0,2.18,99.95
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,33,830,19.14,0.0398,745.37,1.0,0.58,1.0,19.14,38.94
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,145,302,311.08,0.48009999999999997,2157.33,13.48,2.15,7.18,43.34,6.93
anonymized_keyword,anonymized,anonymized_ad_group,USD,10,120,3.64,0.0833,1264.11,2.0,0.36,2.0,1.82,347.28
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,142,2355,205.88,0.0603,85.67,0.95,1.45,0.95,216.25,0.42
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,558,10980,645.51,0.0508,1966.96,24.0,1.16,11.0,58.61,3.05
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,217,378,201.83,0.5740999999999999,1428.22,15.44,0.93,6.0,33.64,7.08
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,53,642,53.92,0.08259999999999999,1645.29,7.0,1.02,4.0,13.48,30.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,144,355,278.06,0.4056,2901.09,20.2,1.93,11.2,24.83,10.43
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,71,1148,37.79,0.061799999999999994,608.04,4.0,0.53,3.0,12.6,16.09
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,10,141,9.99,0.0709,209.23,2.0,1.0,1.0,9.99,20.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,28,912,36.91,0.030699999999999998,385.49,4.0,1.32,1.0,36.91,10.44
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,109,1522,64.05,0.0716,89.99,2.0,0.59,1.0,64.05,1.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,32,67,56.91,0.47759999999999997,374.59,5.47,1.78,3.0,18.97,6.58
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,475,7864,514.51,0.0604,1196.51,11.0,1.08,5.0,102.9,2.33
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,30,1.45,0.0667,245.2,1.0,0.72,1.0,1.45,169.1
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,61,1105,29.64,0.0552,379.75,1.0,0.49,1.0,29.64,12.81
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,62,570,230.47,0.10880000000000001,522.35,9.42,3.72,3.0,76.82,2.27
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,24,3.05,0.0833,242.64,3.0,1.52,1.0,3.05,79.55
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,92,2241,102.79,0.041100000000000005,510.14,7.0,1.12,4.0,25.7,4.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,19,238,114.85,0.07980000000000001,434.68,4.0,6.04,2.0,57.42,3.78
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,52,1561,37.42,0.0333,297.0,6.0,0.72,3.0,12.47,7.94
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,87,199,152.91,0.4372,834.6,12.0,1.76,7.0,21.84,5.46
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,20,514,21.68,0.038900000000000004,1488.47,11.0,1.08,6.0,3.61,68.66
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,71,160,123.23,0.44380000000000003,2727.38,8.41,1.74,6.0,20.54,22.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,550,7489,3694.18,0.07339999999999999,7029.78,67.18,6.72,35.99,102.63,1.9
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,47,859,51.48,0.0547,768.72,18.0,1.1,2.0,25.62,15.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,22,192,165.67,0.11460000000000001,667.74,5.63,7.53,4.08,40.58,4.03
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,11,204,15.66,0.053899999999999997,379.96,6.0,1.42,4.0,3.92,24.26
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,14,114,38.92,0.12279999999999999,178.27,3.03,2.78,1.0,38.92,4.58
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,52,1131,88.8,0.046,624.79,5.0,1.71,3.0,29.6,7.04
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,26,155,183.77,0.1677,328.39,5.0,7.07,1.0,183.77,1.79
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,78,2593,118.55,0.0301,643.61,7.0,1.52,2.0,59.28,5.43
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,112,242,273.8,0.4628,6083.65,36.9,2.44,24.0,11.41,22.22
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,48,1256,55.19,0.0382,99.0,1.0,1.15,1.0,55.19,1.79
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,81,217,236.57,0.37329999999999997,1781.96,20.0,2.92,10.0,23.66,7.53
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,44,121,107.34,0.3636,1101.62,8.4,2.44,5.0,21.47,10.26
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,713,7638,732.6,0.0933,3709.47,68.36,1.03,22.12,33.12,5.06
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,71,1478,43.75,0.048,104.46,2.0,0.62,1.0,43.75,2.39
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,169,8.46,0.0296,282.76,2.0,1.69,1.0,8.46,33.42
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2387,9002,5542.22,0.2652,39587.77,378.1,2.32,194.32,28.52,7.14
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,321,9413,474.92,0.0341,1379.94,54.53,1.48,6.53,72.56,2.91
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,67,797,80.59,0.08410000000000001,1206.33,8.93,1.2,5.93,13.6,14.97
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,1,18,1.71,0.0556,214.45,2.0,1.71,1.0,1.71,125.41
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,634,3963,3465.44,0.16,6089.85,80.58,5.47,38.48,90.06,1.76
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,10,88,13.15,0.11359999999999999,222.66,1.0,1.32,1.0,13.15,16.93
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,11,211,14.38,0.0521,241.73,1.0,1.31,1.0,14.38,16.81
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,5,68,6.31,0.0735,89.99,2.0,1.26,1.0,6.31,14.26
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,13,223,8.11,0.0583,208.97,2.0,0.62,1.0,8.11,25.77
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,3,154,2.5,0.0195,410.8,1.79,0.83,1.0,2.5,164.32
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,141,2838,74.71,0.049699999999999994,1210.12,2.0,0.53,1.0,74.71,16.2
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,7,145,6.58,0.0483,397.45,3.0,0.94,2.0,3.29,60.4
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,60,4.16,0.1,141.43,1.0,0.69,1.0,4.16,34.0
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,10,172,4.62,0.0581,84.99,1.0,0.46,1.0,4.62,18.4
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,16,227,21.14,0.0705,159.87,3.0,1.32,1.0,21.14,7.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,17,71,170.19,0.2394,491.3,2.66,10.01,1.66,102.67,2.89
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,836,15818,1126.2,0.0529,984.84,8.0,1.35,3.0,375.4,0.87
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,79,1436,96.23,0.055,89.99,3.6,1.22,1.0,96.23,0.94
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,40,591,36.53,0.0677,308.83,3.0,0.91,1.0,36.53,8.45
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,42,595,49.81,0.0706,224.07,3.0,1.19,2.0,24.9,4.5
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,16,621,7.25,0.0258,405.57,2.0,0.45,1.0,7.25,55.94
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,7,39,7.19,0.1795,212.55,2.0,1.03,1.0,7.19,29.56
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4707,9011,6835.25,0.5224,78849.14,700.67,1.45,326.77,20.92,11.54
anonymized_keyword,anonymized,anonymized_ad_group,USD,19,471,8.12,0.0403,84.99,1.0,0.43,1.0,8.12,10.47
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,11,236,14.92,0.0466,169.98,3.0,1.36,2.0,7.46,11.39
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,39,103,320.73,0.3786,573.68,4.4,8.22,3.0,106.91,1.79
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,40,492,39.24,0.08130000000000001,99.0,2.0,0.98,1.0,39.24,2.52
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,23,770,27.44,0.029900000000000003,568.78,3.0,1.19,2.0,13.72,20.73
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,50,723,77.98,0.0692,280.17,4.0,1.56,1.0,77.98,3.59
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,110,170,210.87,0.6470999999999999,402.56,8.1,1.92,3.0,70.29,1.91
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,13,117,7.41,0.11109999999999999,100.43,1.0,0.57,1.0,7.41,13.55
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,5,110,2.22,0.0455,259.48,2.0,0.44,1.0,2.22,116.88
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,14,278,10.62,0.0504,84.99,2.0,0.76,1.0,10.62,8.0
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,10,369,8.8,0.0271,79.99,3.0,0.88,1.0,8.8,9.09
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,9,150,8.2,0.06,148.77,1.0,0.91,1.0,8.2,18.14
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1422,10349,8217.81,0.1374,29559.33,235.86,5.78,131.69,62.4,3.6
anonymized_keyword,anonymized,anonymized_ad_group,USD,5,40,1.7,0.125,84.99,1.0,0.34,1.0,1.7,49.99
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,8,54,2.79,0.1481,322.4,2.0,0.35,1.0,2.79,115.56
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,286,10784,339.52,0.0265,557.66,13.4,1.19,3.0,113.01,1.64
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,4,185,6.02,0.0216,539.2,1.0,1.5,1.0,6.02,89.57
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,240,6340,209.72,0.0379,386.04,8.0,0.87,2.0,104.86,1.84
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,64,139,299.33,0.4604,1968.8,7.99,4.68,4.99,59.95,6.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,10,16,11.63,0.625,58.17,2.6,1.16,1.0,11.63,5.0
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,30,526,31.41,0.057,289.71,3.51,1.05,2.0,15.7,9.22
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,296,7432,551.1,0.0398,2447.98,20.0,1.86,11.0,50.1,4.44
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,856,20139,1331.03,0.0425,3437.09,102.03,1.55,21.0,63.37,2.58
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,15,158,172.41,0.0949,94.98,1.4,11.49,1.0,172.41,0.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4,58,14.53,0.069,99.0,1.0,3.63,1.0,14.53,6.81
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,4636,9926,4950.56,0.4671,85314.89,673.09,1.07,369.56,13.4,17.23
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1042,27048,1326.35,0.0385,5378.22,38.7,1.27,18.0,73.69,4.05
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1,16,1.16,0.0625,338.93,4.0,1.16,2.0,0.58,292.18
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,3290,34914,3858.1,0.0942,30311.55,440.66,1.17,150.38,25.64,7.86
anonymized_keyword,anonymized,anonymized_ad_group,USD,3,42,1.94,0.07139999999999999,209.48,2.0,0.65,1.0,1.94,107.98
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,73,287,403.79,0.2544,1750.59,20.56,5.53,10.92,36.96,4.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5,32,41.26,0.1562,502.89,3.0,8.25,2.0,20.63,12.19
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,28,1087,60.06,0.0258,5996.62,9.0,2.14,7.0,8.58,99.84
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,176,8170,174.3,0.0215,932.06,9.0,0.99,5.0,34.86,5.35
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,106,3.96,0.056600000000000004,89.99,1.0,0.66,1.0,3.96,22.72
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,74,938,90.31,0.0789,685.22,9.0,1.22,3.0,30.1,7.59
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,6,167,83.1,0.0359,488.4,2.0,13.85,1.0,83.1,5.88
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,21,362,26.56,0.057999999999999996,894.0,2.0,1.26,2.0,13.28,33.66
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,32,993,16.57,0.0322,404.32,1.0,0.52,1.0,16.57,24.4
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,20,336,166.9,0.059500000000000004,79.99,2.0,8.34,1.0,166.9,0.48
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,7,73,6.85,0.0959,179.98,4.0,0.98,2.0,3.42,26.27
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5,41,41.58,0.122,149.73,1.0,8.32,1.0,41.58,3.6
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,127,1708,177.61,0.07440000000000001,614.48,9.5,1.4,3.0,59.2,3.46
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,87,498,99.33,0.1747,521.35,7.5,1.14,4.0,24.83,5.25
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,93,3.48,0.0645,231.86,2.0,0.58,1.0,3.48,66.63
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,7,151,7.47,0.0464,290.71,2.0,1.07,1.0,7.47,38.92
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,61,137,295.56,0.44530000000000003,2128.02,15.0,4.85,9.0,32.84,7.2
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,16,419,6.86,0.0382,389.87,2.0,0.43,2.0,3.43,56.83
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,1749,20403,1700.85,0.0857,10152.34,161.06,0.97,51.67,32.92,5.97
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,12,368,11.93,0.0326,303.22,3.0,0.99,2.0,5.96,25.42
anonymized_keyword,anonymized,anonymized_ad_group,USD,7,28,1.22,0.25,79.99,2.0,0.17,1.0,1.22,65.57
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,8,50,36.88,0.16,89.99,2.0,4.61,1.0,36.88,2.44
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,33,533,25.6,0.061900000000000004,84.99,2.4,0.78,1.0,25.6,3.32
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,84,1321,90.78,0.0636,270.79,3.0,1.08,1.0,90.78,2.98
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,121,2495,132.98,0.048499999999999995,94.99,3.0,1.1,1.0,132.98,0.71
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,86,137,273.16,0.6277,1023.74,12.0,3.18,5.0,54.63,3.75
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,233,6364,288.97,0.0366,631.72,17.43,1.24,6.38,45.29,2.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,165,325,153.49,0.5077,3225.72,27.72,0.93,17.22,8.91,21.02
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,12,316,14.44,0.038,281.59,1.0,1.2,1.0,14.44,19.5
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,2,24,1.45,0.0833,214.85,2.0,0.72,1.0,1.45,148.17
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,171,4772,324.68,0.0358,682.68,9.0,1.9,2.0,162.34,2.1
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,84,213,221.68,0.3944,1066.59,7.71,2.64,4.71,47.07,4.81
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,18,166,21.88,0.1084,435.72,4.0,1.22,2.0,10.94,19.91
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,9992,138599,11426.09,0.0721,54449.54,745.83,1.14,266.28,42.9,4.77
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,5,9,11.83,0.5556,523.47,3.0,2.37,1.0,11.83,44.25
anonymized_keyword,anonymized,anonymized_ad_group,USD,20,532,8.08,0.037599999999999995,297.96,2.0,0.4,1.0,8.08,36.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,40,300,210.62,0.1333,469.95,6.0,5.27,4.0,52.66,2.23
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,6,125,4.86,0.048,143.41,3.0,0.81,1.0,4.86,29.51
anonymized_keyword,anonymized_Service,anonymized_ad_group,USD,3,5,1.52,0.6,103.58,2.0,0.51,1.0,1.52,68.14
anonymized_keyword,anonymized,anonymized_ad_group,USD,14,540,5.35,0.0259,79.99,1.0,0.38,1.0,5.35,14.95
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,44,114,179.88,0.386,416.64,8.73,4.09,4.73,38.06,2.32
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2,28,1.38,0.07139999999999999,84.99,2.0,0.69,1.0,1.38,61.59
anonymized_keyword,anonymized,anonymized_ad_group,USD,26,636,23.61,0.0409,89.99,2.0,0.91,1.0,23.61,3.81
