Search keyword,Campaign,Ad group,Currency,Clicks,Impressions,Cost,CTR,Conv. value,Conversions,All conv.,Cost / conv.,Conv. value / cost
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,144,1610,21.76,0.0894,568.94,3.78,202.85,5.75,26.15
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,655,1995,223.08,0.3283,535.32,3.68,283.68,60.67,2.4
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,514,6503,296.22,0.079,555.48,2.2,91.2,134.46,1.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1836,3868,40.89,0.4747,6506.73,41.62,2559.52,0.98,159.13
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,284,7974,51.61,0.0356,3215.09,18.99,334.47,2.72,62.3
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,71,333,3.29,0.2132,405.46,2.0,99.0,1.64,123.24
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,43,316,5.09,0.1361,281.55,1.0,46.0,5.09,55.31
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,938,2623,18.22,0.3576,1563.63,7.63,1085.79,2.39,85.82
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,385,826,34.11,0.4661,543.27,2.2,442.2,15.5,15.93
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1036,6619,88.98,0.1565,1100.25,5.0,753.0,17.8,12.37
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,147,3083,112.3,0.04769999999999999,224.8,1.0,59.0,112.3,2.0
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,361,1477,146.03,0.2444,726.48,3.0,183.0,48.68,4.97
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,342,1349,9.39,0.2535,286.46,1.0,220.0,9.39,30.51
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,19,40,1.52,0.475,249.36,1.0,32.0,1.52,164.05
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1506,9300,65.84,0.16190000000000002,10587.7,58.98,1967.88,1.12,160.81
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,214,1406,39.7,0.1522,1725.13,9.28,405.78,4.28,43.45
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,11,48,1.6,0.22920000000000001,62.5,1.67,27.57,0.96,39.06
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,12615,111769,4294.2,0.11289999999999999,8584.69,44.07,5113.2,97.45,2.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,28215,53698,798.07,0.5254,246693.7,1517.83,45816.26,0.53,309.11
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,58,345,6.53,0.1681,171.01,0.79,99.79,8.25,26.19
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,152,1412,15.37,0.1076,99.25,0.51,95.51,30.03,6.46
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1826,10283,187.71,0.1776,4857.26,33.89,1808.58,5.54,25.88
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,786,1612,67.89,0.4876,9202.44,44.04,1584.29,1.54,135.55
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,14,52,2.11,0.2692,17.8,1.0,30.0,2.11,8.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,504,971,13.87,0.5191,1944.54,9.75,779.75,1.42,140.2
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,3083,7637,131.02,0.40369999999999995,10677.36,58.08,3775.25,2.26,81.49
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,67,1262,18.37,0.053099999999999994,791.07,4.0,92.4,4.59,43.06
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,394,3226,33.4,0.12210000000000001,1269.96,7.32,459.32,4.56,38.02
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,8,40,2.58,0.2,12.9,1.0,10.0,2.58,5.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,162,412,10.1,0.3932,1231.33,5.87,144.87,1.72,121.91
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,271,3978,69.1,0.0681,2208.37,53.35,577.55,1.3,31.96
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,32,497,5.54,0.0644,323.97,1.33,59.33,4.15,58.48
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,112,215,1.58,0.5209,217.71,2.0,87.0,0.79,137.79
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,479,3178,51.92,0.1507,2922.39,17.51,572.31,2.97,56.29
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,671,2023,49.68,0.3317,372.65,1.67,714.87,29.81,7.5
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,63,778,26.01,0.081,161.85,1.0,34.0,26.01,6.22
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,182,2579,21.07,0.0706,769.8,13.48,287.48,1.56,36.54
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,378,2796,55.66,0.1352,702.81,4.33,270.33,12.84,12.63
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,90,558,5.78,0.1613,1138.67,4.0,79.0,1.44,197.0
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,88,752,38.51,0.11699999999999999,472.98,1.92,49.92,20.09,12.28
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,2995,32567,332.85,0.092,6557.53,42.69,3016.23,7.8,19.7
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,629,1851,67.97,0.3398,2352.95,11.49,766.49,5.91,34.62
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,688,3471,72.87,0.19820000000000002,1489.79,9.14,607.64,7.97,20.44
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,115,271,7.83,0.4244,222.5,1.0,129.0,7.83,28.42
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,63434,122246,1694.72,0.5189,269859.67,1823.13,94359.17,0.93,159.24
anonymized_keyword,anonymized_Generic,anonymized_ad_group,USD,2224,25527,1043.24,0.08710000000000001,1023.88,7.0,964.44,149.03,0.98
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,626,1555,62.0,0.40259999999999996,92.35,1.33,585.33,46.5,1.49
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,82,295,5.73,0.278,185.36,1.0,93.0,5.73,32.35
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,997,2905,73.01,0.3432,5609.82,38.02,1715.27,1.92,76.84
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,46,211,3.29,0.218,261.03,1.33,59.33,2.47,79.34
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,1702,3114,28.53,0.5466,2364.98,10.85,2156.85,2.63,82.89
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,995,1730,16.48,0.5751,1035.79,5.67,1211.57,2.91,62.85
anonymized_keyword,anonymized_Brand,anonymized_ad_group,USD,391,1757,90.5,0.2225,2760.26,18.62,579.12,4.86,30.5
